periodo;sexo;provincia;nivel_geografico;ubicacion;causa_mortalidad;tasa_mortalidad;esperanza_vida
2010;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;General;1219.47;18.1
2010;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;General;1317.68;17.4
2010;Hombres;Castellón;DEPARTAMENTO;Vinaròs;General;1151.62;18.6
2010;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;General;1300.84;17.6
2010;Hombres;Alicante;PROVINCIA;Alicante;General;1019.95;19.7
2010;Hombres;Castellón;PROVINCIA;Castellón;General;1145.83;18.5
2010;Hombres;Valencia;PROVINCIA;Valencia;General;1267.63;17.7
2010;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;General;724.76;22.4
2010;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;General;672.05;23.1
2010;Mujeres;Alicante;DEPARTAMENTO;Alcoi;General;751.2;22.2
2010;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;General;741.94;22.3
2010;Mujeres;Castellón;DEPARTAMENTO;Castelló;General;691.67;22.9
2010;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;General;690.43;22.8
2010;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;General;719.83;22.5
2010;Mujeres;Alicante;DEPARTAMENTO;Dénia;General;702.38;22.9
2010;Mujeres;Alicante;DEPARTAMENTO;Elda;General;717.59;22.3
2010;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;General;619.91;23.7
2010;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;General;925.07;20.4
2010;Mujeres;Valencia;DEPARTAMENTO;Gandia;General;693.84;23.1
2010;Mujeres;Castellón;DEPARTAMENTO;La Plana;General;766.95;22.0
2010;Mujeres;Valencia;DEPARTAMENTO;Manises;General;743.7;22.1
2010;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;General;645.67;24.3
2010;Mujeres;Alicante;DEPARTAMENTO;Orihuela;General;815.46;21.2
2010;Mujeres;Valencia;DEPARTAMENTO;Requena;General;866.61;20.8
2010;Mujeres;Valencia;DEPARTAMENTO;Ribera;General;794.13;21.7
2010;Mujeres;Valencia;DEPARTAMENTO;Sagunt;General;704.54;22.5
2010;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;General;632.25;23.5
2010;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;General;532.57;26.3
2010;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;General;718.54;22.6
2010;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;General;657.57;23.3
2010;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;General;673.27;23.0
2010;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;General;771.54;21.9
2010;Mujeres;Alicante;PROVINCIA;Alicante;General;683.45;22.9
2010;Mujeres;Castellón;PROVINCIA;Castellón;General;734.25;22.3
2010;Mujeres;Valencia;PROVINCIA;Valencia;General;752.16;22.1
2010;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;7.68;20.6
2010;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;7.97;20.8
2010;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Suicidio;11.11;20.2
2010;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;7.02;20.3
2010;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Suicidio;8.76;21.1
2010;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;7.32;20.5
2010;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;7.23;20.9
2010;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Suicidio;12.16;21.3
2010;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Suicidio;5.78;20.2
2010;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;4.63;21.6
2010;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;6.47;19.0
2010;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Suicidio;3.81;20.6
2010;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Suicidio;7.75;20.2
2010;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Suicidio;8.18;20.2
2010;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;11.05;22.3
2010;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Suicidio;4.32;19.8
2010;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Suicidio;30.04;19.5
2010;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Suicidio;5.56;19.8
2010;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Suicidio;5.68;20.8
2010;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;5.01;21.5
2010;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;9.17;24.9
2010;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;9.25;20.6
2010;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;7.32;20.5
2010;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;6.29;20.8
2010;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;8.12;19.8
2010;Ambos sexos;Alicante;PROVINCIA;Alicante;Suicidio;7.4;21.3
2010;Ambos sexos;Castellón;PROVINCIA;Castellón;Suicidio;8.02;20.5
2010;Ambos sexos;Valencia;PROVINCIA;Valencia;Suicidio;7.84;20.1
2010;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;12.06;18.5
2010;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;13.48;18.1
2010;Hombres;Alicante;DEPARTAMENTO;Alcoi;Suicidio;18.62;18.1
2010;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;12.46;18.0
2010;Hombres;Castellón;DEPARTAMENTO;Castelló;Suicidio;13.66;19.1
2010;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;14.01;17.8
2010;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;10.91;18.8
2010;Hombres;Alicante;DEPARTAMENTO;Dénia;Suicidio;16.34;19.6
2010;Hombres;Alicante;DEPARTAMENTO;Elda;Suicidio;7.43;17.9
2010;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;8.4;19.4
2010;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;11.2;17.4
2010;Hombres;Valencia;DEPARTAMENTO;Gandia;Suicidio;6.17;18.0
2010;Hombres;Castellón;DEPARTAMENTO;La Plana;Suicidio;10.58;18.2
2010;Hombres;Valencia;DEPARTAMENTO;Manises;Suicidio;14.85;18.2
2010;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;14.19;20.2
2010;Hombres;Alicante;DEPARTAMENTO;Orihuela;Suicidio;7.45;18.2
2010;Hombres;Valencia;DEPARTAMENTO;Requena;Suicidio;57.9;18.2
2010;Hombres;Valencia;DEPARTAMENTO;Ribera;Suicidio;7.3;17.7
2010;Hombres;Valencia;DEPARTAMENTO;Sagunt;Suicidio;9.94;18.8
2010;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;6.63;19.2
2010;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;11.95;23.7
2010;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;13.39;18.1
2010;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;9.46;17.4
2010;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;10.16;18.6
2010;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;15.19;17.6
2010;Hombres;Alicante;PROVINCIA;Alicante;Suicidio;10.85;19.7
2010;Hombres;Castellón;PROVINCIA;Castellón;Suicidio;12.2;18.5
2010;Hombres;Valencia;PROVINCIA;Valencia;Suicidio;13.08;17.7
2010;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;3.85;22.4
2010;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;3.96;23.1
2010;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Suicidio;3.58;22.2
2010;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;1.87;22.3
2010;Mujeres;Castellón;DEPARTAMENTO;Castelló;Suicidio;4.77;22.9
2010;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;1.78;22.8
2010;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;4.45;22.5
2010;Mujeres;Alicante;DEPARTAMENTO;Dénia;Suicidio;8.25;22.9
2010;Mujeres;Alicante;DEPARTAMENTO;Elda;Suicidio;4.11;22.3
2010;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;0.87;23.7
2010;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;2.9;20.4
2010;Mujeres;Valencia;DEPARTAMENTO;Gandia;Suicidio;1.95;23.1
2010;Mujeres;Castellón;DEPARTAMENTO;La Plana;Suicidio;4.49;22.0
2010;Mujeres;Valencia;DEPARTAMENTO;Manises;Suicidio;2.31;22.1
2010;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;8.22;24.3
2010;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Suicidio;1.39;21.2
2010;Mujeres;Valencia;DEPARTAMENTO;Requena;Suicidio;6.18;20.8
2010;Mujeres;Valencia;DEPARTAMENTO;Ribera;Suicidio;3.82;21.7
2010;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Suicidio;1.28;22.5
2010;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;3.49;23.5
2010;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;6.94;26.3
2010;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;5.36;22.6
2010;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;6.18;23.3
2010;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;1.65;23.0
2010;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;1.64;21.9
2010;Mujeres;Alicante;PROVINCIA;Alicante;Suicidio;4.34;22.9
2010;Mujeres;Castellón;PROVINCIA;Castellón;Suicidio;3.92;22.3
2010;Mujeres;Valencia;PROVINCIA;Valencia;Suicidio;3.45;22.1
2011;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;240.39;20.8
2011;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;270.76;20.3
2011;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cancer;239.44;20.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;251.88;20.4
2011;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cancer;224.79;21.3
2011;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;231.47;21.2
2011;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;249.24;20.5
2011;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cancer;234.95;22.4
2011;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cancer;242.36;21.1
2011;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cancer;231.26;21.4
2011;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cancer;266.47;20.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cancer;269.11;20.5
2011;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cancer;255.76;20.0
2011;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cancer;251.97;20.1
2011;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cancer;212.0;22.5
2011;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cancer;284.06;19.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cancer;221.56;20.0
2011;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cancer;263.97;19.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cancer;268.69;20.5
2011;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cancer;251.74;21.6
2011;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cancer;171.32;26.1
2011;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cancer;264.85;20.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cancer;243.86;21.1
2011;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cancer;210.46;20.7
2011;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cancer;240.34;20.0
2011;Ambos sexos;Alicante;PROVINCIA;Alicante;Cancer;221.62;21.7
2011;Ambos sexos;Castellón;PROVINCIA;Castellón;Cancer;236.64;20.6
2011;Ambos sexos;Valencia;PROVINCIA;Valencia;Cancer;256.48;20.2
2011;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;344.91;18.7
2011;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;405.58;18.1
2011;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cancer;351.97;18.3
2011;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;364.63;18.3
2011;Hombres;Castellón;DEPARTAMENTO;Castelló;Cancer;317.08;19.1
2011;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;340.8;18.7
2011;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;363.02;17.8
2011;Hombres;Alicante;DEPARTAMENTO;Dénia;Cancer;314.4;20.7
2011;Hombres;Alicante;DEPARTAMENTO;Elda;Cancer;338.28;19.1
2011;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cancer;358.29;19.2
2011;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cancer;364.58;18.5
2011;Hombres;Valencia;DEPARTAMENTO;Gandia;Cancer;402.78;17.8
2011;Hombres;Castellón;DEPARTAMENTO;La Plana;Cancer;385.16;17.8
2011;Hombres;Valencia;DEPARTAMENTO;Manises;Cancer;358.44;18.4
2011;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cancer;294.63;20.7
2011;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cancer;399.81;17.7
2011;Hombres;Valencia;DEPARTAMENTO;Requena;Cancer;320.14;18.4
2011;Hombres;Valencia;DEPARTAMENTO;Ribera;Cancer;386.71;17.6
2011;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cancer;393.68;18.2
2011;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cancer;339.38;19.6
2011;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cancer;229.85;25.1
2011;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cancer;410.92;17.8
2011;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Cancer;361.84;18.8
2011;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Cancer;301.05;18.9
2011;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cancer;345.5;17.8
2011;Hombres;Alicante;PROVINCIA;Alicante;Cancer;304.97;20.1
2011;Hombres;Castellón;PROVINCIA;Castellón;Cancer;340.73;18.5
2011;Hombres;Valencia;PROVINCIA;Valencia;Cancer;380.63;17.8
2011;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;162.63;22.6
2011;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;175.84;22.3
2011;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Cancer;158.02;22.5
2011;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;169.3;22.2
2011;Mujeres;Castellón;DEPARTAMENTO;Castelló;Cancer;154.48;23.3
2011;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;159.11;23.3
2011;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;172.85;22.8
2011;Mujeres;Alicante;DEPARTAMENTO;Dénia;Cancer;166.77;24.1
2011;Mujeres;Alicante;DEPARTAMENTO;Elda;Cancer;173.09;22.9
2011;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Cancer;137.39;23.3
2011;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cancer;193.34;22.5
2011;Mujeres;Valencia;DEPARTAMENTO;Gandia;Cancer;176.11;23.1
2011;Mujeres;Castellón;DEPARTAMENTO;La Plana;Cancer;161.85;22.1
2011;Mujeres;Valencia;DEPARTAMENTO;Manises;Cancer;169.43;21.6
2011;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cancer;141.14;24.2
2011;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cancer;193.15;21.5
2011;Mujeres;Valencia;DEPARTAMENTO;Requena;Cancer;140.05;21.6
2011;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cancer;171.39;21.5
2011;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cancer;177.01;22.6
2011;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cancer;189.64;23.3
2011;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cancer;114.58;27.5
2011;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cancer;164.19;23.0
2011;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cancer;163.03;23.0
2011;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cancer;138.47;22.4
2011;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cancer;160.36;22.0
2011;Mujeres;Alicante;PROVINCIA;Alicante;Cancer;155.12;23.3
2011;Mujeres;Castellón;PROVINCIA;Castellón;Cancer;158.22;22.5
2011;Mujeres;Valencia;PROVINCIA;Valencia;Cancer;169.3;22.2
2011;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;93.26;20.8
2011;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;124.06;20.3
2011;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cardio;83.44;20.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;93.41;20.4
2011;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cardio;87.38;21.3
2011;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;79.16;21.2
2011;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;94.8;20.5
2011;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cardio;102.68;22.4
2011;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cardio;81.0;21.1
2011;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;78.32;21.4
2011;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;85.07;20.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cardio;95.04;20.5
2011;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cardio;79.73;20.0
2011;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cardio;91.99;20.1
2011;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;121.6;22.5
2011;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cardio;85.6;19.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cardio;90.15;20.0
2011;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cardio;106.4;19.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cardio;84.72;20.5
2011;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;103.62;21.6
2011;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cardio;93.07;26.1
2011;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;73.3;20.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;97.52;21.1
2011;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cardio;92.86;20.7
2011;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;91.98;20.0
2011;Ambos sexos;Alicante;PROVINCIA;Alicante;Cardio;95.72;21.7
2011;Ambos sexos;Castellón;PROVINCIA;Castellón;Cardio;85.82;20.6
2011;Ambos sexos;Valencia;PROVINCIA;Valencia;Cardio;93.32;20.2
2011;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;131.9;18.7
2011;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;157.19;18.1
2011;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cardio;134.6;18.3
2011;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;132.6;18.3
2011;Hombres;Castellón;DEPARTAMENTO;Castelló;Cardio;132.59;19.1
2011;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;123.6;18.7
2011;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;141.41;17.8
2011;Hombres;Alicante;DEPARTAMENTO;Dénia;Cardio;141.11;20.7
2011;Hombres;Alicante;DEPARTAMENTO;Elda;Cardio;111.94;19.1
2011;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;115.01;19.2
2011;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;123.59;18.5
2011;Hombres;Valencia;DEPARTAMENTO;Gandia;Cardio;129.13;17.8
2011;Hombres;Castellón;DEPARTAMENTO;La Plana;Cardio;128.46;17.8
2011;Hombres;Valencia;DEPARTAMENTO;Manises;Cardio;120.22;18.4
2011;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;161.64;20.7
2011;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cardio;121.95;17.7
2011;Hombres;Valencia;DEPARTAMENTO;Requena;Cardio;94.99;18.4
2011;Hombres;Valencia;DEPARTAMENTO;Ribera;Cardio;146.57;17.6
2011;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cardio;128.82;18.2
2011;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;142.37;19.6
2011;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cardio;134.22;25.1
2011;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;113.0;17.8
2011;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;146.79;18.8
2011;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Cardio;124.47;18.9
2011;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;131.82;17.8
2011;Hombres;Alicante;PROVINCIA;Alicante;Cardio;128.7;20.1
2011;Hombres;Castellón;PROVINCIA;Castellón;Cardio;128.2;18.5
2011;Hombres;Valencia;PROVINCIA;Valencia;Cardio;135.51;17.8
2011;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;63.65;22.6
2011;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;98.48;22.3
2011;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Cardio;53.78;22.5
2011;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;63.26;22.2
2011;Mujeres;Castellón;DEPARTAMENTO;Castelló;Cardio;54.59;23.3
2011;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;48.7;23.3
2011;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;63.35;22.8
2011;Mujeres;Alicante;DEPARTAMENTO;Dénia;Cardio;68.41;24.1
2011;Mujeres;Alicante;DEPARTAMENTO;Elda;Cardio;58.85;22.9
2011;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;48.4;23.3
2011;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;57.51;22.5
2011;Mujeres;Valencia;DEPARTAMENTO;Gandia;Cardio;67.31;23.1
2011;Mujeres;Castellón;DEPARTAMENTO;La Plana;Cardio;41.87;22.1
2011;Mujeres;Valencia;DEPARTAMENTO;Manises;Cardio;67.87;21.6
2011;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;85.16;24.2
2011;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cardio;53.39;21.5
2011;Mujeres;Valencia;DEPARTAMENTO;Requena;Cardio;86.85;21.6
2011;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cardio;75.22;21.5
2011;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cardio;50.03;22.6
2011;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;74.76;23.3
2011;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cardio;54.85;27.5
2011;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;46.86;23.0
2011;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;64.06;23.0
2011;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cardio;66.35;22.4
2011;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;63.33;22.0
2011;Mujeres;Alicante;PROVINCIA;Alicante;Cardio;68.11;23.3
2011;Mujeres;Castellón;PROVINCIA;Castellón;Cardio;53.39;22.5
2011;Mujeres;Valencia;PROVINCIA;Valencia;Cardio;63.02;22.2
2011;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;69.66;20.8
2011;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;65.82;20.3
2011;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cerebro;58.99;20.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;67.62;20.4
2011;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cerebro;60.57;21.3
2011;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;57.67;21.2
2011;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;62.18;20.5
2011;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cerebro;59.47;22.4
2011;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cerebro;80.28;21.1
2011;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;65.69;21.4
2011;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;68.76;20.6
2011;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cerebro;76.95;20.5
2011;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cerebro;80.75;20.0
2011;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cerebro;75.26;20.1
